日期,收盘,regime
2011-06-23,2957.629,BEAR
2011-06-24,3027.47,SIDEWAYS
2011-06-27,3036.491,SIDEWAYS
2011-06-28,3041.734,SIDEWAYS
2011-06-29,3000.169,BEAR
2011-06-30,3044.089,SIDEWAYS
2011-07-01,3049.745,SIDEWAYS
2011-07-04,3121.98,SIDEWAYS
2011-07-05,3122.5,SIDEWAYS
2011-07-06,3113.712,SIDEWAYS
2011-07-07,3101.68,SIDEWAYS
2011-07-08,3109.183,SIDEWAYS
2011-07-11,3113.206,SIDEWAYS
2011-07-12,3056.905,SIDEWAYS
2011-07-13,3106.247,SIDEWAYS
2011-07-14,3115.745,SIDEWAYS
2011-07-15,3128.889,SIDEWAYS
2011-07-18,3122.6,SIDEWAYS
2011-07-19,3095.125,SIDEWAYS
2011-07-20,3091.567,SIDEWAYS
2011-07-21,3059.139,SIDEWAYS
2011-07-22,3067.985,SIDEWAYS
2011-07-25,2968.289,BEAR
2011-07-26,2977.766,BEAR
2011-07-27,3000.052,BEAR
2011-07-28,2981.002,BEAR
2011-07-29,2972.079,BEAR
2011-08-01,2977.721,BEAR
2011-08-02,2956.383,BEAR
2011-08-03,2954.87,BEAR
2011-08-04,2960.309,BEAR
2011-08-05,2897.417,BEAR
2011-08-08,2793.897,CRASH
2011-08-09,2798.19,BEAR
2011-08-10,2824.12,BEAR
2011-08-11,2866.924,BEAR
2011-08-12,2875.365,BEAR
2011-08-15,2917.883,BEAR
2011-08-16,2897.581,BEAR
2011-08-17,2886.013,BEAR
2011-08-18,2834.254,BEAR
2011-08-19,2807.664,BEAR
2011-08-22,2777.787,BEAR
2011-08-23,2821.003,BEAR
2011-08-24,2810.016,BEAR
2011-08-25,2903.837,BEAR
2011-08-26,2901.216,BEAR
2011-08-29,2852.809,BEAR
2011-08-30,2841.74,BEAR
2011-08-31,2846.776,BEAR
2011-09-01,2834.535,BEAR
2011-09-02,2803.854,BEAR
2011-09-05,2743.817,BEAR
2011-09-06,2723.303,BEAR
2011-09-07,2779.09,BEAR
2011-09-08,2756.105,BEAR
2011-09-09,2751.095,BEAR
2011-09-13,2720.283,BEAR
2011-09-14,2733.108,BEAR
2011-09-15,2729.051,BEAR
2011-09-16,2733.987,BEAR
2011-09-19,2679.27,BEAR
2011-09-20,2689.845,BEAR
2011-09-21,2771.011,BEAR
2011-09-22,2685.688,BEAR
2011-09-23,2669.478,BEAR
2011-09-26,2610.919,BEAR
2011-09-27,2637.879,BEAR
2011-09-28,2610.59,BEAR
2011-09-29,2588.185,BEAR
2011-09-30,2581.351,BEAR
2011-10-10,2557.082,BEAR
2011-10-11,2551.994,BEAR
2011-10-12,2644.758,BEAR
2011-10-13,2662.601,BEAR
2011-10-14,2653.782,BEAR
2011-10-17,2666.951,BEAR
2011-10-18,2592.209,BEAR
2011-10-19,2583.081,BEAR
2011-10-20,2520.532,BEAR
2011-10-21,2507.877,BEAR
2011-10-24,2576.669,BEAR
2011-10-25,2625.425,BEAR
2011-10-26,2651.652,BEAR
2011-10-27,2657.478,BEAR
2011-10-28,2709.017,SIDEWAYS
2011-10-31,2695.307,SIDEWAYS
2011-11-01,2697.534,SIDEWAYS
2011-11-02,2742.39,SIDEWAYS
2011-11-03,2744.301,SIDEWAYS
2011-11-04,2763.746,SIDEWAYS
2011-11-07,2736.248,SIDEWAYS
2011-11-08,2727.71,SIDEWAYS
2011-11-09,2751.654,SIDEWAYS
2011-11-10,2699.588,SIDEWAYS
2011-11-11,2695.002,SIDEWAYS
2011-11-14,2750.195,SIDEWAYS
2011-11-15,2744.68,SIDEWAYS
2011-11-16,2670.116,SIDEWAYS
2011-11-17,2662.017,SIDEWAYS
2011-11-18,2606.495,SIDEWAYS
2011-11-21,2609.687,SIDEWAYS
2011-11-22,2609.475,BEAR
2011-11-23,2584.011,BEAR
2011-11-24,2588.915,BEAR
2011-11-25,2569.973,BEAR
2011-11-28,2573.321,BEAR
2011-11-29,2608.569,BEAR
2011-11-30,2521.52,BEAR
2011-12-01,2583.613,BEAR
2011-12-02,2557.311,BEAR
2011-12-05,2521.385,BEAR
2011-12-06,2516.341,BEAR
2011-12-07,2528.228,BEAR
2011-12-08,2525.001,BEAR
2011-12-09,2503.461,BEAR
2011-12-12,2477.692,BEAR
2011-12-13,2421.928,CRASH
2011-12-14,2397.48,CRASH
2011-12-15,2340.788,CRASH
2011-12-16,2390.129,BEAR
2011-12-19,2384.408,BEAR
2011-12-20,2377.073,BEAR
2011-12-21,2339.108,BEAR
2011-12-22,2341.335,BEAR
2011-12-23,2359.159,BEAR
2011-12-26,2335.702,BEAR
2011-12-27,2305.035,CRASH
2011-12-28,2307.928,BEAR
2011-12-29,2311.361,CRASH
2011-12-30,2345.742,BEAR
2012-01-04,2298.753,BEAR
2012-01-05,2276.385,CRASH
2012-01-06,2290.601,CRASH
2012-01-09,2368.57,BEAR
2012-01-10,2447.349,BEAR
2012-01-11,2435.608,BEAR
2012-01-12,2435.219,SIDEWAYS
2012-01-13,2394.334,BEAR
2012-01-16,2345.649,SIDEWAYS
2012-01-17,2460.601,SIDEWAYS
2012-01-18,2422.189,SIDEWAYS
2012-01-19,2468.35,SIDEWAYS
2012-01-20,2504.086,SIDEWAYS
2012-01-30,2460.72,SIDEWAYS
2012-01-31,2464.26,SIDEWAYS
2012-02-01,2428.994,SIDEWAYS
2012-02-02,2486.238,SIDEWAYS
2012-02-03,2506.09,RECOVERY
2012-02-06,2504.322,RECOVERY
2012-02-07,2457.954,SIDEWAYS
2012-02-08,2528.236,RECOVERY
2012-02-09,2529.231,RECOVERY
2012-02-10,2533.624,RECOVERY
2012-02-13,2531.981,SIDEWAYS
2012-02-14,2522.107,SIDEWAYS
2012-02-15,2549.607,SIDEWAYS
2012-02-16,2536.074,SIDEWAYS
2012-02-17,2537.086,SIDEWAYS
2012-02-20,2540.706,SIDEWAYS
2012-02-21,2562.453,SIDEWAYS
2012-02-22,2597.476,SIDEWAYS
2012-02-23,2606.256,SIDEWAYS
2012-02-24,2648.017,SIDEWAYS
2012-02-27,2656.573,SIDEWAYS
2012-02-28,2662.463,SIDEWAYS
2012-02-29,2634.143,SIDEWAYS
2012-03-01,2633.345,SIDEWAYS
2012-03-02,2679.934,SIDEWAYS
2012-03-05,2662.698,SIDEWAYS
2012-03-06,2621.052,SIDEWAYS
2012-03-07,2603.005,SIDEWAYS
2012-03-08,2635.791,SIDEWAYS
2012-03-09,2664.302,SIDEWAYS
2012-03-12,2654.402,SIDEWAYS
2012-03-13,2681.073,SIDEWAYS
2012-03-14,2605.106,SIDEWAYS
2012-03-15,2585.546,SIDEWAYS
2012-03-16,2623.52,SIDEWAYS
2012-03-19,2630.013,SIDEWAYS
2012-03-20,2584.445,SIDEWAYS
2012-03-21,2587.793,BEAR
2012-03-22,2583.747,BEAR
2012-03-23,2552.94,BEAR
2012-03-26,2555.442,BEAR
2012-03-27,2547.143,BEAR
2012-03-28,2474.9,BEAR
2012-03-29,2443.122,BEAR
2012-03-30,2454.899,BEAR
2012-04-05,2512.832,BEAR
2012-04-06,2519.83,BEAR
2012-04-09,2495.146,BEAR
2012-04-10,2519.788,BEAR
2012-04-11,2520.036,BEAR
2012-04-12,2570.436,SIDEWAYS
2012-04-13,2580.454,SIDEWAYS
2012-04-16,2574.044,SIDEWAYS
2012-04-17,2541.883,SIDEWAYS
2012-04-18,2599.908,SIDEWAYS
2012-04-19,2596.056,SIDEWAYS
2012-04-20,2626.839,BULL
2012-04-23,2606.038,BULL
2012-04-24,2604.866,BULL
2012-04-25,2625.99,BULL
2012-04-26,2631.487,BULL
2012-04-27,2626.157,BULL
2012-05-02,2683.487,BULL
2012-05-03,2691.518,BULL
2012-05-04,2715.879,BULL
2012-05-07,2717.778,BULL
2012-05-08,2709.116,BULL
2012-05-09,2657.514,BULL
2012-05-10,2657.214,BULL
2012-05-11,2636.917,BULL
2012-05-14,2615.534,BULL
2012-05-15,2617.374,BULL
2012-05-16,2574.647,BULL
2012-05-17,2613.942,BULL
2012-05-18,2573.976,SIDEWAYS
2012-05-21,2587.231,SIDEWAYS
2012-05-22,2627.525,BULL
2012-05-23,2616.869,BULL
2012-05-24,2595.26,SIDEWAYS
2012-05-25,2573.103,SIDEWAYS
2012-05-28,2614.689,SIDEWAYS
2012-05-29,2650.854,BULL
2012-05-30,2642.258,SIDEWAYS
2012-05-31,2632.042,SIDEWAYS
2012-06-01,2632.998,SIDEWAYS
2012-06-04,2559.026,SIDEWAYS
2012-06-05,2558.842,SIDEWAYS
2012-06-06,2557.401,SIDEWAYS
2012-06-07,2542.184,SIDEWAYS
2012-06-08,2524.329,SIDEWAYS
2012-06-11,2558.265,SIDEWAYS
2012-06-12,2540.178,SIDEWAYS
2012-06-13,2580.636,BULL
2012-06-14,2560.421,SIDEWAYS
2012-06-15,2568.054,SIDEWAYS
2012-06-18,2581.212,SIDEWAYS
2012-06-19,2558.621,SIDEWAYS
2012-06-20,2552.611,SIDEWAYS
2012-06-21,2512.185,SIDEWAYS
2012-06-25,2456.518,SIDEWAYS
2012-06-26,2454.915,SIDEWAYS
2012-06-27,2447.195,SIDEWAYS
2012-06-28,2425.729,CRASH
2012-06-29,2461.612,SIDEWAYS
2012-07-02,2465.238,SIDEWAYS
2012-07-03,2468.721,SIDEWAYS
2012-07-04,2464.919,SIDEWAYS
2012-07-05,2430.37,SIDEWAYS
2012-07-06,2472.614,SIDEWAYS
2012-07-09,2416.036,SIDEWAYS
2012-07-10,2406.706,SIDEWAYS
2012-07-11,2425.572,SIDEWAYS
2012-07-12,2449.181,SIDEWAYS
2012-07-13,2450.633,SIDEWAYS
2012-07-16,2399.731,SIDEWAYS
2012-07-17,2414.201,SIDEWAYS
2012-07-18,2414.335,BEAR
2012-07-19,2424.322,BEAR
2012-07-20,2398.455,BEAR
2012-07-23,2365.431,BEAR
2012-07-24,2375.992,BEAR
2012-07-25,2360.083,BEAR
2012-07-26,2347.488,BEAR
2012-07-27,2349.108,BEAR
2012-07-30,2335.793,BEAR
2012-07-31,2332.922,BEAR
2012-08-01,2358.651,BEAR
2012-08-02,2334.882,BEAR
2012-08-03,2353.737,BEAR
2012-08-06,2385.611,BEAR
2012-08-07,2388.873,BEAR
2012-08-08,2389.795,BEAR
2012-08-09,2411.7,BEAR
2012-08-10,2399.751,BEAR
2012-08-13,2351.931,BEAR
2012-08-14,2357.016,BEAR
2012-08-15,2331.615,BEAR
2012-08-16,2319.67,BEAR
2012-08-17,2313.476,BEAR
2012-08-20,2301.788,BEAR
2012-08-21,2313.703,BEAR
2012-08-22,2295.586,BEAR
2012-08-23,2302.199,BEAR
2012-08-24,2275.677,BEAR
2012-08-27,2228.204,BEAR
2012-08-28,2238.411,BEAR
2012-08-29,2214.814,BEAR
2012-08-30,2211.37,BEAR
2012-08-31,2204.868,BEAR
2012-09-03,2228.369,BEAR
2012-09-04,2204.407,CRASH
2012-09-05,2199.875,CRASH
2012-09-06,2217.823,CRASH
2012-09-07,2317.179,BEAR
2012-09-10,2326.666,BEAR
2012-09-11,2311.89,BEAR
2012-09-12,2320.071,BEAR
2012-09-13,2298.461,BEAR
2012-09-14,2315.542,SIDEWAYS
2012-09-17,2258.705,BEAR
2012-09-18,2235.239,BEAR
2012-09-19,2246.236,BEAR
2012-09-20,2195.951,BEAR
2012-09-21,2199.063,BEAR
2012-09-24,2215.516,BEAR
2012-09-25,2210.154,BEAR
2012-09-26,2184.891,BEAR
2012-09-27,2251.717,SIDEWAYS
2012-09-28,2293.106,SIDEWAYS
2012-10-08,2270.054,SIDEWAYS
2012-10-09,2320.157,SIDEWAYS
2012-10-10,2324.117,SIDEWAYS
2012-10-11,2302.533,SIDEWAYS
2012-10-12,2304.531,BEAR
2012-10-15,2294.857,BEAR
2012-10-16,2298.162,BEAR
2012-10-17,2300.803,BEAR
2012-10-18,2336.077,SIDEWAYS
2012-10-19,2332.47,SIDEWAYS
2012-10-22,2341.592,SIDEWAYS
2012-10-23,2312.077,SIDEWAYS
2012-10-24,2307.779,SIDEWAYS
2012-10-25,2291.239,SIDEWAYS
2012-10-26,2247.907,SIDEWAYS
2012-10-29,2235.854,SIDEWAYS
2012-10-30,2239.882,SIDEWAYS
2012-10-31,2254.82,SIDEWAYS
2012-11-01,2297.884,SIDEWAYS
2012-11-02,2306.774,SIDEWAYS
2012-11-05,2301.88,SIDEWAYS
2012-11-06,2292.206,BEAR
2012-11-07,2287.505,BEAR
2012-11-08,2245.405,BEAR
2012-11-09,2240.924,BEAR
2012-11-12,2251.848,BEAR
2012-11-13,2212.44,BEAR
2012-11-14,2223.11,BEAR
2012-11-15,2193.623,BEAR
2012-11-16,2177.24,BEAR
2012-11-19,2174.985,BEAR
2012-11-20,2164.881,BEAR
2012-11-21,2194.896,BEAR
2012-11-22,2177.546,BEAR
2012-11-23,2192.676,BEAR
2012-11-26,2175.599,BEAR
2012-11-27,2150.638,BEAR
2012-11-28,2129.161,BEAR
2012-11-29,2115.676,CRASH
2012-11-30,2139.661,BEAR
2012-12-03,2108.85,CRASH
2012-12-04,2131.473,BEAR
2012-12-05,2207.878,BEAR
2012-12-06,2203.602,BEAR
2012-12-07,2246.757,SIDEWAYS
2012-12-10,2271.046,SIDEWAYS
2012-12-11,2258.5,SIDEWAYS
2012-12-12,2267.767,SIDEWAYS
2012-12-13,2242.635,SIDEWAYS
2012-12-14,2355.865,RECOVERY
2012-12-17,2366.7,RECOVERY
2012-12-18,2368.12,RECOVERY
2012-12-19,2371.109,RECOVERY
2012-12-20,2384.816,RECOVERY
2012-12-21,2372.002,RECOVERY
2012-12-24,2381.217,RECOVERY
2012-12-25,2448.395,RECOVERY
2012-12-26,2457.619,RECOVERY
2012-12-27,2444.594,RECOVERY
2012-12-28,2480.049,RECOVERY
2012-12-31,2522.952,RECOVERY
2013-01-04,2524.409,RECOVERY
2013-01-07,2535.985,SIDEWAYS
2013-01-08,2525.33,SIDEWAYS
2013-01-09,2526.126,SIDEWAYS
2013-01-10,2530.569,SIDEWAYS
2013-01-11,2483.23,SIDEWAYS
2013-01-14,2577.725,BULL
2013-01-15,2595.856,BULL
2013-01-16,2577.092,BULL
2013-01-17,2552.758,BULL
2013-01-18,2595.439,BULL
2013-01-21,2610.898,BULL
2013-01-22,2596.898,BULL
2013-01-23,2607.456,BULL
2013-01-24,2582.755,BULL
2013-01-25,2571.674,BULL
2013-01-28,2651.863,BULL
2013-01-29,2675.866,BULL
2013-01-30,2688.711,BULL
2013-01-31,2686.882,BULL
2013-02-01,2743.324,BULL
2013-02-04,2748.028,BULL
2013-02-05,2771.675,BULL
2013-02-06,2775.844,BULL
2013-02-07,2759.87,BULL
2013-02-08,2771.725,BULL
2013-02-18,2737.471,BULL
2013-02-19,2685.606,BULL
2013-02-20,2702.635,BULL
2013-02-21,2610.549,BULL
2013-02-22,2596.604,BULL
2013-02-25,2604.96,SIDEWAYS
2013-02-26,2567.595,SIDEWAYS
2013-02-27,2594.677,SIDEWAYS
2013-02-28,2673.327,BULL
2013-03-01,2668.836,BULL
2013-03-04,2545.715,SIDEWAYS
2013-03-05,2622.807,SIDEWAYS
2013-03-06,2650.202,SIDEWAYS
2013-03-07,2619.479,SIDEWAYS
2013-03-08,2606.927,SIDEWAYS
2013-03-11,2592.372,SIDEWAYS
2013-03-12,2555.615,SIDEWAYS
2013-03-13,2527.486,SIDEWAYS
2013-03-14,2534.273,SIDEWAYS
2013-03-15,2539.873,SIDEWAYS
2013-03-18,2502.493,SIDEWAYS
2013-03-19,2525.097,SIDEWAYS
2013-03-20,2610.174,SIDEWAYS
2013-03-21,2614.988,BULL
2013-03-22,2618.308,BULL
2013-03-25,2613.097,BULL
2013-03-26,2575.05,BULL
2013-03-27,2583.53,SIDEWAYS
2013-03-28,2499.302,SIDEWAYS
2013-03-29,2495.083,SIDEWAYS
2013-04-01,2493.187,SIDEWAYS
2013-04-02,2486.391,SIDEWAYS
2013-04-03,2483.547,SIDEWAYS
2013-04-08,2472.299,SIDEWAYS
2013-04-09,2489.43,SIDEWAYS
2013-04-10,2485.309,SIDEWAYS
2013-04-11,2477.876,SIDEWAYS
2013-04-12,2462.112,SIDEWAYS
2013-04-15,2436.818,SIDEWAYS
2013-04-16,2459.592,SIDEWAYS
2013-04-17,2458.473,SIDEWAYS
2013-04-18,2464.851,SIDEWAYS
2013-04-19,2533.827,SIDEWAYS
2013-04-22,2530.67,SIDEWAYS
2013-04-23,2449.471,SIDEWAYS
2013-04-24,2495.579,SIDEWAYS
2013-04-25,2467.875,SIDEWAYS
2013-04-26,2447.306,SIDEWAYS
2013-05-02,2449.639,SIDEWAYS
2013-05-03,2492.912,SIDEWAYS
2013-05-06,2525.983,BULL
2013-05-07,2529.938,BULL
2013-05-08,2542.798,BULL
2013-05-09,2527.794,BULL
2013-05-10,2540.836,BULL
2013-05-13,2530.768,BULL
2013-05-14,2493.338,BULL
2013-05-15,2506.925,BULL
2013-05-16,2552.709,BULL
2013-05-17,2592.048,BULL
2013-05-20,2609.607,BULL
2013-05-21,2614.853,BULL
2013-05-22,2618.034,BULL
2013-05-23,2582.849,BULL
2013-05-24,2597.228,BULL
2013-05-27,2599.587,BULL
2013-05-28,2644.359,BULL
2013-05-29,2642.561,BULL
2013-05-30,2634.323,BULL
2013-05-31,2606.426,BULL
2013-06-03,2602.623,BULL
2013-06-04,2565.666,BULL
2013-06-05,2560.539,BULL
2013-06-06,2527.845,BULL
2013-06-07,2484.16,BEAR
2013-06-13,2399.937,BEAR
2013-06-14,2416.771,BEAR
2013-06-17,2403.839,BEAR
2013-06-18,2418.745,BEAR
2013-06-19,2400.765,BEAR
2013-06-20,2321.466,CRASH
2013-06-21,2317.394,CRASH
2013-06-24,2171.21,CRASH
2013-06-25,2165.421,CRASH
2013-06-26,2168.297,CRASH
2013-06-27,2160.735,CRASH
2013-06-28,2200.639,CRASH
2013-07-01,2213.317,CRASH
2013-07-02,2221.984,CRASH
2013-07-03,2203.828,CRASH
2013-07-04,2221.979,CRASH
2013-07-05,2226.849,BEAR
2013-07-08,2163.619,CRASH
2013-07-09,2162.669,BEAR
2013-07-10,2224.065,BEAR
2013-07-11,2326.688,BEAR
2013-07-12,2275.373,BEAR
2013-07-15,2307.297,BEAR
2013-07-16,2317.848,BEAR
2013-07-17,2282.836,BEAR
2013-07-18,2245.328,BEAR
2013-07-19,2190.478,BEAR
2013-07-22,2202.189,SIDEWAYS
2013-07-23,2265.845,SIDEWAYS
2013-07-24,2249.151,SIDEWAYS
2013-07-25,2237.683,SIDEWAYS
2013-07-26,2224.008,SIDEWAYS
2013-07-29,2175.97,BEAR
2013-07-30,2189.388,BEAR
2013-07-31,2193.021,BEAR
2013-08-01,2245.364,SIDEWAYS
2013-08-02,2247.263,SIDEWAYS
2013-08-05,2278.329,SIDEWAYS
2013-08-06,2293.641,SIDEWAYS
2013-08-07,2280.623,SIDEWAYS
2013-08-08,2276.782,BEAR
2013-08-09,2286.01,SIDEWAYS
2013-08-12,2352.794,SIDEWAYS
2013-08-13,2359.068,SIDEWAYS
2013-08-14,2349.08,SIDEWAYS
2013-08-15,2321.576,SIDEWAYS
2013-08-16,2304.144,SIDEWAYS
2013-08-19,2331.43,SIDEWAYS
2013-08-20,2312.465,SIDEWAYS
2013-08-21,2308.589,SIDEWAYS
2013-08-22,2303.932,SIDEWAYS
2013-08-23,2286.929,SIDEWAYS
2013-08-26,2335.616,SIDEWAYS
2013-08-27,2340.881,SIDEWAYS
2013-08-28,2328.056,SIDEWAYS
2013-08-29,2318.311,SIDEWAYS
2013-08-30,2313.91,SIDEWAYS
2013-09-02,2320.344,SIDEWAYS
2013-09-03,2354.502,SIDEWAYS
2013-09-04,2350.699,SIDEWAYS
2013-09-05,2341.735,SIDEWAYS
2013-09-06,2357.782,SIDEWAYS
2013-09-09,2440.609,SIDEWAYS
2013-09-10,2474.894,SIDEWAYS
2013-09-11,2482.889,SIDEWAYS
2013-09-12,2507.455,SIDEWAYS
2013-09-13,2488.902,SIDEWAYS
2013-09-16,2478.39,SIDEWAYS
2013-09-17,2427.322,SIDEWAYS
2013-09-18,2432.51,SIDEWAYS
2013-09-23,2472.288,SIDEWAYS
2013-09-24,2443.885,SIDEWAYS
2013-09-25,2429.03,SIDEWAYS
2013-09-26,2384.443,SIDEWAYS
2013-09-27,2394.971,SIDEWAYS
2013-09-30,2409.037,SIDEWAYS
2013-10-08,2441.811,SIDEWAYS
2013-10-09,2453.583,SIDEWAYS
2013-10-10,2429.317,SIDEWAYS
2013-10-11,2468.508,SIDEWAYS
2013-10-14,2472.542,SIDEWAYS
2013-10-15,2467.517,SIDEWAYS
2013-10-16,2421.371,BEAR
2013-10-17,2413.33,BEAR
2013-10-18,2426.054,BEAR
2013-10-21,2471.322,BEAR
2013-10-22,2445.891,BEAR
2013-10-23,2418.491,BEAR
2013-10-24,2400.511,BEAR
2013-10-25,2368.559,BEAR
2013-10-28,2365.954,BEAR
2013-10-29,2372.053,BEAR
2013-10-30,2407.471,BEAR
2013-10-31,2373.718,BEAR
2013-11-01,2384.96,BEAR
2013-11-04,2380.454,SIDEWAYS
2013-11-05,2383.769,SIDEWAYS
2013-11-06,2353.568,SIDEWAYS
2013-11-07,2340.552,SIDEWAYS
2013-11-08,2307.945,SIDEWAYS
2013-11-11,2315.889,SIDEWAYS
2013-11-12,2340.0,SIDEWAYS
2013-11-13,2288.116,SIDEWAYS
2013-11-14,2304.501,SIDEWAYS
2013-11-15,2350.734,SIDEWAYS
2013-11-18,2428.903,SIDEWAYS
2013-11-19,2412.163,SIDEWAYS
2013-11-20,2424.85,BULL
2013-11-21,2409.989,BULL
2013-11-22,2397.962,BULL
2013-11-25,2388.629,BULL
2013-11-26,2387.416,BULL
2013-11-27,2414.481,BULL
2013-11-28,2439.53,BULL
2013-11-29,2438.944,BULL
2013-12-02,2418.788,BULL
2013-12-03,2442.784,BULL
2013-12-04,2475.135,BULL
2013-12-05,2468.197,BULL
2013-12-06,2452.287,BULL
2013-12-09,2450.872,BULL
2013-12-10,2453.322,BULL
2013-12-11,2412.763,BULL
2013-12-12,2410.015,BULL
2013-12-13,2406.639,BULL
2013-12-16,2367.923,SIDEWAYS
2013-12-17,2356.376,SIDEWAYS
2013-12-18,2357.226,SIDEWAYS
2013-12-19,2332.41,SIDEWAYS
2013-12-20,2278.136,SIDEWAYS
2013-12-23,2284.602,SIDEWAYS
2013-12-24,2288.248,SIDEWAYS
2013-12-25,2305.11,SIDEWAYS
2013-12-26,2265.334,SIDEWAYS
2013-12-27,2303.478,SIDEWAYS
2013-12-30,2299.458,SIDEWAYS
2013-12-31,2330.026,SIDEWAYS
2014-01-02,2321.978,SIDEWAYS
2014-01-03,2290.779,SIDEWAYS
2014-01-06,2238.637,CRASH
2014-01-07,2238.001,CRASH
2014-01-08,2241.911,SIDEWAYS
2014-01-09,2222.221,SIDEWAYS
2014-01-10,2204.851,CRASH
2014-01-13,2193.679,CRASH
2014-01-14,2212.846,SIDEWAYS
2014-01-15,2208.941,BEAR
2014-01-16,2211.844,BEAR
2014-01-17,2178.488,BEAR
2014-01-20,2165.993,BEAR
2014-01-21,2187.41,BEAR
2014-01-22,2243.796,BEAR
2014-01-23,2231.889,BEAR
2014-01-24,2245.678,BEAR
2014-01-27,2215.919,BEAR
2014-01-28,2219.855,BEAR
2014-01-29,2227.781,BEAR
2014-01-30,2202.45,BEAR
2014-02-07,2212.483,BEAR
2014-02-10,2267.534,SIDEWAYS
2014-02-11,2285.562,SIDEWAYS
2014-02-12,2291.246,SIDEWAYS
2014-02-13,2279.554,SIDEWAYS
2014-02-14,2295.575,SIDEWAYS
2014-02-17,2311.647,SIDEWAYS
2014-02-18,2282.442,SIDEWAYS
2014-02-19,2308.656,SIDEWAYS
2014-02-20,2287.436,SIDEWAYS
2014-02-21,2264.294,SIDEWAYS
2014-02-24,2214.509,SIDEWAYS
2014-02-25,2157.909,BEAR
2014-02-26,2163.405,BEAR
2014-02-27,2154.108,BEAR
2014-02-28,2178.971,BEAR
2014-03-03,2190.37,BEAR
2014-03-04,2184.273,BEAR
2014-03-05,2163.976,BEAR
2014-03-06,2173.634,BEAR
2014-03-07,2168.358,BEAR
2014-03-10,2097.787,BEAR
2014-03-11,2108.661,BEAR
2014-03-12,2114.134,BEAR
2014-03-13,2140.333,BEAR
2014-03-14,2122.836,BEAR
2014-03-17,2143.038,BEAR
2014-03-18,2138.133,BEAR
2014-03-19,2120.87,BEAR
2014-03-20,2086.967,BEAR
2014-03-21,2158.798,BEAR
2014-03-24,2176.554,BEAR
2014-03-25,2174.44,SIDEWAYS
2014-03-26,2171.047,SIDEWAYS
2014-03-27,2155.707,SIDEWAYS
2014-03-28,2151.965,BEAR
2014-03-31,2146.305,BEAR
2014-04-01,2163.115,BEAR
2014-04-02,2180.727,SIDEWAYS
2014-04-03,2165.008,BEAR
2014-04-04,2185.472,SIDEWAYS
2014-04-08,2237.316,SIDEWAYS
2014-04-09,2238.62,SIDEWAYS
2014-04-10,2273.761,SIDEWAYS
2014-04-11,2270.666,SIDEWAYS
2014-04-14,2268.613,SIDEWAYS
2014-04-15,2229.463,SIDEWAYS
2014-04-16,2232.526,SIDEWAYS
2014-04-17,2224.803,SIDEWAYS
2014-04-18,2224.479,SIDEWAYS
2014-04-21,2187.248,SIDEWAYS
2014-04-22,2196.795,SIDEWAYS
2014-04-23,2194.668,SIDEWAYS
2014-04-24,2190.474,SIDEWAYS
2014-04-25,2167.826,SIDEWAYS
2014-04-28,2134.969,BEAR
2014-04-29,2158.47,SIDEWAYS
2014-04-30,2158.659,BEAR
2014-05-05,2156.47,BEAR
2014-05-06,2157.328,BEAR
2014-05-07,2137.316,BEAR
2014-05-08,2135.496,BEAR
2014-05-09,2133.911,BEAR
2014-05-12,2180.054,BEAR
2014-05-13,2174.852,BEAR
2014-05-14,2172.372,BEAR
2014-05-15,2144.084,BEAR
2014-05-16,2145.952,BEAR
2014-05-19,2115.143,BEAR
2014-05-20,2115.771,BEAR
2014-05-21,2135.905,BEAR
2014-05-22,2130.868,BEAR
2014-05-23,2148.414,BEAR
2014-05-26,2155.976,BEAR
2014-05-27,2147.28,BEAR
2014-05-28,2169.352,SIDEWAYS
2014-05-29,2155.164,BEAR
2014-05-30,2156.464,BEAR
2014-06-03,2149.918,BEAR
2014-06-04,2128.274,BEAR
2014-06-05,2150.602,SIDEWAYS
2014-06-06,2134.716,BEAR
2014-06-09,2134.281,SIDEWAYS
2014-06-10,2161.268,BEAR
2014-06-11,2160.766,BEAR
2014-06-12,2153.41,BEAR
2014-06-13,2176.242,SIDEWAYS
2014-06-16,2191.855,SIDEWAYS
2014-06-17,2169.674,SIDEWAYS
2014-06-18,2160.239,SIDEWAYS
2014-06-19,2126.907,BEAR
2014-06-20,2136.729,SIDEWAYS
2014-06-23,2134.11,BEAR
2014-06-24,2144.821,BEAR
2014-06-25,2133.371,BEAR
2014-06-26,2149.076,BEAR
2014-06-27,2150.258,BEAR
2014-06-30,2165.118,SIDEWAYS
2014-07-01,2164.559,SIDEWAYS
2014-07-02,2170.867,SIDEWAYS
2014-07-03,2180.192,SIDEWAYS
2014-07-04,2178.695,SIDEWAYS
2014-07-07,2176.289,SIDEWAYS
2014-07-08,2180.473,SIDEWAYS
2014-07-09,2148.71,BEAR
2014-07-10,2142.847,BEAR
2014-07-11,2148.009,BEAR
2014-07-14,2171.758,BEAR
2014-07-15,2174.976,SIDEWAYS
2014-07-16,2170.868,SIDEWAYS
2014-07-17,2157.068,SIDEWAYS
2014-07-18,2164.144,SIDEWAYS
2014-07-21,2166.295,SIDEWAYS
2014-07-22,2192.698,SIDEWAYS
2014-07-23,2197.833,SIDEWAYS
2014-07-24,2237.015,SIDEWAYS
2014-07-25,2260.454,SIDEWAYS
